transaction_id,customer_id,transaction_date,channel,direction,amount,counterparty_country,counterparty_id
TX113435,CUST1117,2026-03-14 00:00:00,Check,Debit,1032.34,US,CP1928
TX113436,CUST1163,2026-03-01 00:00:00,Card,Debit,4022.14,US,CP1418
TX113437,CUST1256,2026-08-17 00:00:00,Check,Debit,902.85,US,CP2112
TX113438,CUST1055,2026-01-10 00:00:00,Card,Debit,2198.12,US,CP1854
TX113439,CUST1161,2026-05-26 00:00:00,P2P,Credit,623.33,US,CP2450
TX113440,CUST1017,2026-03-03 00:00:00,Cash Deposit,Debit,5902.93,US,CP1038
TX113441,CUST1029,2026-01-14 00:00:00,Cash Deposit,Credit,8459.69,US,CP1917
TX113442,CUST1278,2026-04-11 00:00:00,ACH,Credit,936.53,US,CP1663
TX113443,CUST1110,2026-04-30 00:00:00,ACH,Debit,2948.12,IR,CP2443
TX113444,CUST1066,2026-02-26 00:00:00,ACH,Credit,1660.87,US,CP1706
TX113445,CUST1043,2026-03-27 00:00:00,ACH,Debit,145.67,US,CP1729
TX113446,CUST1198,2026-05-27 00:00:00,ACH,Credit,1177.79,GB,CP2443
TX113447,CUST1131,2026-02-09 00:00:00,Cash Deposit,Debit,5249.24,US,CP1793
TX113448,CUST1128,2026-02-11 00:00:00,Cash Deposit,Credit,124.18,US,CP2161
TX113449,CUST1109,2026-06-22 00:00:00,ACH,Debit,1750.52,IR,CP1432
TX113450,CUST1247,2026-05-08 00:00:00,Card,Debit,211.0,GB,CP1756
TX113451,CUST1101,2026-07-21 00:00:00,ACH,Credit,459.2,US,CP2422
TX113452,CUST1019,2026-01-19 00:00:00,Cash Deposit,Credit,149.75,GB,CP1091
TX113453,CUST1248,2026-08-13 00:00:00,P2P,Credit,3067.26,US,CP1804
TX113454,CUST1103,2026-05-10 00:00:00,Card,Debit,3261.95,US,CP1469
TX113455,CUST1269,2026-08-07 00:00:00,P2P,Credit,2653.38,US,CP1071
TX113456,CUST1243,2026-07-18 00:00:00,Check,Credit,29308.72,CA,CP1965
TX113457,CUST1226,2026-09-04 00:00:00,Cash Withdrawal,Credit,802.07,NG,CP1237
TX113458,CUST1092,2026-01-23 00:00:00,Cash Withdrawal,Debit,1128.36,US,CP2484
TX113459,CUST1229,2026-02-17 00:00:00,Check,Debit,3173.88,US,CP2066
TX113460,CUST1265,2026-03-30 00:00:00,Wire,Credit,77508.75,IR,CP2148
TX113461,CUST1267,2026-05-23 00:00:00,Check,Credit,1341.22,US,CP1392
TX113462,CUST1264,2026-05-28 00:00:00,ACH,Credit,301.26,RU,CP1434
TX113463,CUST1275,2026-04-12 00:00:00,Wire,Credit,3262.13,US,CP1040
TX113464,CUST1093,2026-08-24 00:00:00,Cash Deposit,Credit,3311.4,CA,CP2425
TX113465,CUST1052,2026-07-01 00:00:00,ACH,Debit,1653.72,NG,CP1731
TX113466,CUST1061,2026-01-07 00:00:00,P2P,Debit,479.81,US,CP2066
TX113467,CUST1269,2026-06-22 00:00:00,Check,Credit,153.3,US,CP1613
TX113468,CUST1045,2026-05-01 00:00:00,P2P,Credit,520.57,NG,CP2129
TX113469,CUST1048,2026-01-19 00:00:00,Check,Debit,2870.02,US,CP1538
TX113470,CUST1268,2026-09-04 00:00:00,Cash Withdrawal,Debit,366.77,US,CP1124
TX113471,CUST1081,2026-03-10 00:00:00,P2P,Credit,1184.79,US,CP1372
TX113472,CUST1202,2026-03-04 00:00:00,Card,Credit,716.95,GH,CP1217
TX113473,CUST1237,2026-02-24 00:00:00,Card,Debit,5208.14,US,CP1632
TX113474,CUST1025,2026-01-04 00:00:00,Cash Deposit,Credit,409.32,US,CP2312
TX113475,CUST1042,2026-01-18 00:00:00,Cash Withdrawal,Debit,4153.5,US,CP1918
TX113476,CUST1225,2026-03-12 00:00:00,Cash Deposit,Debit,412.4,US,CP1862
TX113477,CUST1289,2026-03-10 00:00:00,ACH,Debit,816.64,US,CP2115
TX113478,CUST1017,2026-08-28 00:00:00,P2P,Debit,2791.82,US,CP1569
TX113479,CUST1279,2026-05-01 00:00:00,Wire,Credit,968.32,US,CP1668
TX113480,CUST1295,2026-07-26 00:00:00,Card,Debit,274.21,US,CP1821
TX113481,CUST1000,2026-03-19 00:00:00,Cash Deposit,Debit,715.64,US,CP2004
TX113482,CUST1280,2026-01-16 00:00:00,Wire,Credit,1224.0,US,CP1799
TX113483,CUST1190,2026-02-07 00:00:00,Cash Deposit,Credit,979.3,GH,CP1824
TX113484,CUST1211,2026-07-05 00:00:00,Cash Deposit,Credit,2482.13,MX,CP2151
TX113485,CUST1277,2026-07-20 00:00:00,ACH,Debit,1815.75,US,CP1264
TX113486,CUST1093,2026-06-21 00:00:00,Card,Credit,1254.45,AE,CP1142
TX113487,CUST1162,2026-01-17 00:00:00,Cash Deposit,Credit,2251.17,CA,CP1171
TX113488,CUST1084,2026-05-30 00:00:00,P2P,Debit,407.05,GB,CP1581
TX113489,CUST1161,2026-03-02 00:00:00,Cash Deposit,Credit,756.07,US,CP1603
TX113490,CUST1148,2026-08-13 00:00:00,Wire,Credit,162.9,US,CP2268
TX113491,CUST1176,2026-06-20 00:00:00,P2P,Debit,440.65,CA,CP1704
TX113492,CUST1197,2026-02-05 00:00:00,Check,Debit,655.99,GH,CP2259
TX113493,CUST1165,2026-04-12 00:00:00,Wire,Credit,208.44,US,CP1665
TX113494,CUST1045,2026-04-10 00:00:00,P2P,Debit,1258.89,SG,CP2438
TX113495,CUST1174,2026-06-11 00:00:00,ACH,Credit,13096.62,US,CP1650
TX113496,CUST1149,2026-07-05 00:00:00,Card,Debit,7198.36,US,CP2180
TX113497,CUST1204,2026-01-20 00:00:00,P2P,Debit,1315.05,US,CP1476
TX113498,CUST1135,2026-05-25 00:00:00,Cash Deposit,Credit,2909.75,US,CP1117
TX113499,CUST1286,2026-08-23 00:00:00,Wire,Credit,506.25,US,CP2121
TX113500,CUST1004,2026-05-09 00:00:00,P2P,Debit,2360.78,CA,CP2221
TX113501,CUST1024,2026-04-09 00:00:00,ACH,Debit,831.41,MX,CP2156
TX113502,CUST1273,2026-09-03 00:00:00,Wire,Debit,2038.55,US,CP1979
TX113503,CUST1070,2026-07-26 00:00:00,ACH,Debit,616.79,SG,CP2138
TX113504,CUST1186,2026-07-13 00:00:00,ACH,Debit,3470.32,US,CP1001
TX113505,CUST1001,2026-04-15 00:00:00,Cash Deposit,Credit,3780.22,AE,CP2427
TX113506,CUST1257,2026-06-11 00:00:00,Cash Deposit,Debit,5248.37,MX,CP1251
TX113507,CUST1020,2026-07-27 00:00:00,Cash Withdrawal,Debit,860.73,US,CP1954
TX113508,CUST1071,2026-05-01 00:00:00,Check,Debit,613.08,US,CP1057
TX113509,CUST1060,2026-01-08 00:00:00,ACH,Debit,3833.3,NG,CP1212
TX113510,CUST1280,2026-04-21 00:00:00,Cash Withdrawal,Credit,1788.27,MX,CP2374
TX113511,CUST1270,2026-03-11 00:00:00,Cash Deposit,Debit,3051.21,US,CP1596
TX113512,CUST1009,2026-01-21 00:00:00,ACH,Debit,6760.7,US,CP2467
TX113513,CUST1094,2026-09-06 00:00:00,P2P,Debit,506.65,GB,CP1074
TX113514,CUST1216,2026-04-01 00:00:00,ACH,Debit,1981.43,AE,CP2059
TX113515,CUST1180,2026-01-19 00:00:00,P2P,Credit,1053.69,MX,CP2216
TX113516,CUST1267,2026-06-05 00:00:00,P2P,Credit,1073.58,AE,CP2107
TX113517,CUST1093,2026-08-02 00:00:00,P2P,Debit,2093.89,US,CP1385
TX113518,CUST1233,2026-03-27 00:00:00,Wire,Debit,2733.28,US,CP2153
TX113519,CUST1296,2026-04-05 00:00:00,Card,Debit,6695.8,US,CP1115
TX113520,CUST1100,2026-04-11 00:00:00,ACH,Debit,4418.43,US,CP1855
TX113521,CUST1057,2026-05-01 00:00:00,Card,Debit,10270.51,MX,CP2461
TX113522,CUST1179,2026-02-26 00:00:00,Cash Withdrawal,Debit,2046.28,AE,CP2353
TX113523,CUST1118,2026-03-13 00:00:00,Card,Credit,179.98,US,CP1005
TX113524,CUST1296,2026-06-16 00:00:00,Wire,Debit,1615.57,US,CP2288
TX113525,CUST1110,2026-03-29 00:00:00,Cash Deposit,Debit,386.92,RU,CP2059
TX113526,CUST1008,2026-07-01 00:00:00,ACH,Debit,1402.06,MX,CP2071
TX113527,CUST1064,2026-09-03 00:00:00,ACH,Debit,1738.15,SG,CP1937
TX113528,CUST1044,2026-01-21 00:00:00,ACH,Credit,1275.6,CA,CP1994
TX113529,CUST1022,2026-04-27 00:00:00,Wire,Credit,9576.28,US,CP1406
TX113530,CUST1040,2026-01-23 00:00:00,P2P,Credit,600.1,AE,CP1435
TX113531,CUST1117,2026-02-05 00:00:00,Cash Withdrawal,Credit,601.6,US,CP1326
TX113532,CUST1152,2026-08-03 00:00:00,ACH,Credit,2221.44,CA,CP1277
TX113533,CUST1060,2026-07-10 00:00:00,Cash Deposit,Debit,2247.19,US,CP1880
TX113534,CUST1171,2026-08-30 00:00:00,Card,Credit,3441.74,US,CP2391
TX113535,CUST1007,2026-02-23 00:00:00,ACH,Debit,1400.82,US,CP1647
TX113536,CUST1216,2026-02-10 00:00:00,Card,Credit,1842.26,MX,CP2298
TX113537,CUST1265,2026-05-14 00:00:00,P2P,Credit,3091.53,US,CP1291
TX113538,CUST1280,2026-02-11 00:00:00,P2P,Debit,1857.16,US,CP2168
TX113539,CUST1102,2026-07-16 00:00:00,Check,Debit,2092.76,US,CP1087
TX113540,CUST1246,2026-04-09 00:00:00,Wire,Credit,757.72,US,CP1158
TX113541,CUST1003,2026-04-24 00:00:00,Cash Deposit,Debit,132.94,MX,CP1567
TX113542,CUST1123,2026-04-26 00:00:00,P2P,Debit,999.31,US,CP2467
TX113543,CUST1184,2026-01-24 00:00:00,Check,Credit,2596.34,MX,CP1741
TX113544,CUST1151,2026-07-01 00:00:00,P2P,Credit,442.07,GH,CP2196
TX113545,CUST1143,2026-07-02 00:00:00,Card,Credit,659.24,US,CP1247
TX113546,CUST1016,2026-07-26 00:00:00,ACH,Debit,5276.0,US,CP1691
TX113547,CUST1206,2026-08-20 00:00:00,ACH,Credit,2944.45,US,CP1534
TX113548,CUST1267,2026-02-24 00:00:00,Card,Credit,2127.89,NG,CP2007
TX113549,CUST1108,2026-06-19 00:00:00,Card,Debit,1107.19,US,CP2389
TX113550,CUST1128,2026-01-31 00:00:00,Card,Debit,770.39,US,CP1356
TX113551,CUST1042,2026-08-22 00:00:00,P2P,Debit,1552.66,IR,CP1178
TX113552,CUST1170,2026-07-05 00:00:00,Cash Deposit,Debit,216.6,US,CP1837
TX113553,CUST1191,2026-04-27 00:00:00,Cash Withdrawal,Credit,755.16,AE,CP1753
TX113554,CUST1278,2026-07-01 00:00:00,Cash Deposit,Debit,8421.99,MX,CP1295
TX113555,CUST1119,2026-02-20 00:00:00,ACH,Debit,2923.18,IR,CP1573
TX113556,CUST1234,2026-07-15 00:00:00,Check,Credit,448.9,US,CP1165
TX113557,CUST1262,2026-03-25 00:00:00,Cash Deposit,Credit,2128.68,US,CP1279
TX113558,CUST1202,2026-04-19 00:00:00,ACH,Credit,2961.85,US,CP1837
TX113559,CUST1097,2026-07-19 00:00:00,ACH,Credit,774.69,IR,CP2093
TX113560,CUST1134,2026-07-13 00:00:00,Check,Credit,2128.48,US,CP1889
TX113561,CUST1066,2026-08-22 00:00:00,Cash Withdrawal,Debit,319.17,IR,CP1248
TX113562,CUST1273,2026-06-09 00:00:00,Cash Withdrawal,Debit,782.26,US,CP2065
TX113563,CUST1055,2026-03-08 00:00:00,Wire,Debit,694.55,US,CP2255
TX113564,CUST1187,2026-07-26 00:00:00,Cash Deposit,Credit,5618.88,US,CP1711
TX113565,CUST1076,2026-07-25 00:00:00,Card,Credit,1036.67,GH,CP2187
TX113566,CUST1013,2026-07-16 00:00:00,P2P,Debit,730.48,US,CP1428
TX113567,CUST1071,2026-07-10 00:00:00,Wire,Debit,659.59,MX,CP1160
TX113568,CUST1131,2026-01-02 00:00:00,Cash Withdrawal,Credit,1270.8,AE,CP1429
TX113569,CUST1156,2026-02-26 00:00:00,Cash Withdrawal,Debit,8050.11,CA,CP2087
TX113570,CUST1054,2026-01-21 00:00:00,ACH,Credit,2527.37,AE,CP2082
TX113571,CUST1111,2026-07-25 00:00:00,P2P,Debit,1152.92,MX,CP1663
TX113572,CUST1114,2026-01-23 00:00:00,Wire,Credit,1272.56,US,CP2155
TX113573,CUST1290,2026-04-16 00:00:00,Check,Debit,4726.27,US,CP1347
TX113574,CUST1194,2026-08-14 00:00:00,Wire,Debit,180.64,AE,CP1851
TX113575,CUST1061,2026-02-06 00:00:00,Cash Deposit,Credit,54.49,US,CP1854
TX113576,CUST1028,2026-05-01 00:00:00,Card,Credit,858.66,NG,CP1581
TX113577,CUST1282,2026-05-21 00:00:00,Check,Credit,528.01,US,CP1993
TX113578,CUST1040,2026-01-30 00:00:00,Check,Debit,986.32,US,CP1801
TX113579,CUST1100,2026-03-05 00:00:00,ACH,Credit,1809.99,US,CP1132
TX113580,CUST1040,2026-02-07 00:00:00,Check,Debit,216.09,US,CP2383
TX113581,CUST1144,2026-05-15 00:00:00,ACH,Credit,3381.29,CA,CP2474
TX113582,CUST1170,2026-05-06 00:00:00,P2P,Credit,1138.44,US,CP1556
TX113583,CUST1287,2026-08-27 00:00:00,ACH,Credit,288.7,MX,CP1968
TX113584,CUST1125,2026-02-06 00:00:00,P2P,Debit,1545.54,US,CP1419
TX113585,CUST1234,2026-02-19 00:00:00,Cash Deposit,Credit,821.64,IR,CP1642
TX113586,CUST1142,2026-04-15 00:00:00,P2P,Credit,2657.75,GH,CP1479
TX113587,CUST1284,2026-05-19 00:00:00,P2P,Debit,190.19,US,CP1929
TX113588,CUST1074,2026-03-04 00:00:00,ACH,Debit,312.42,US,CP1535
TX113589,CUST1161,2026-05-09 00:00:00,ACH,Credit,13761.85,US,CP2430
TX113590,CUST1027,2026-08-21 00:00:00,ACH,Credit,567.85,AE,CP1789
TX113591,CUST1095,2026-02-12 00:00:00,P2P,Credit,1779.71,GB,CP1933
TX113592,CUST1170,2026-07-05 00:00:00,Wire,Debit,4662.55,RU,CP1166
TX113593,CUST1202,2026-06-02 00:00:00,Check,Debit,7730.69,US,CP2099
TX113594,CUST1017,2026-07-18 00:00:00,Check,Debit,4211.46,SG,CP1147
TX113595,CUST1205,2026-03-04 00:00:00,Cash Deposit,Debit,604.33,US,CP1199
TX113596,CUST1297,2026-08-26 00:00:00,Card,Credit,2162.15,US,CP1530
TX113597,CUST1012,2026-08-15 00:00:00,P2P,Debit,2444.13,US,CP1449
TX113598,CUST1043,2026-01-01 00:00:00,Wire,Credit,5294.49,US,CP1973
TX113599,CUST1032,2026-08-03 00:00:00,ACH,Credit,3523.61,GH,CP1256
TX113600,CUST1268,2026-02-15 00:00:00,P2P,Debit,612.08,SG,CP1076
TX113601,CUST1283,2026-05-13 00:00:00,Cash Deposit,Debit,444.34,US,CP1939
TX113602,CUST1093,2026-07-10 00:00:00,Card,Credit,6308.65,US,CP1680
TX113603,CUST1216,2026-03-03 00:00:00,P2P,Debit,350.98,SY,CP1238
TX113604,CUST1224,2026-08-13 00:00:00,Check,Credit,2441.34,NG,CP1275
TX113605,CUST1246,2026-02-05 00:00:00,ACH,Debit,2740.35,US,CP2078
TX113606,CUST1109,2026-03-28 00:00:00,Wire,Credit,352.22,AE,CP1169
TX113607,CUST1056,2026-02-27 00:00:00,Card,Credit,939.09,US,CP2299
TX113608,CUST1086,2026-01-28 00:00:00,Wire,Debit,475.21,SY,CP2235
TX113609,CUST1292,2026-05-12 00:00:00,ACH,Debit,6161.23,US,CP1896
TX113610,CUST1258,2026-06-02 00:00:00,Wire,Debit,467.75,AE,CP1961
TX113611,CUST1090,2026-05-27 00:00:00,ACH,Debit,2316.61,GH,CP1943
TX113612,CUST1037,2026-05-27 00:00:00,P2P,Credit,1007.82,US,CP1849
TX113613,CUST1042,2026-02-04 00:00:00,ACH,Debit,4754.15,US,CP2225
TX113614,CUST1276,2026-06-24 00:00:00,ACH,Credit,2337.03,CA,CP1623
TX113615,CUST1107,2026-07-07 00:00:00,ACH,Credit,2886.72,US,CP2353
TX113616,CUST1282,2026-04-02 00:00:00,Card,Credit,1574.25,US,CP1354
TX113617,CUST1105,2026-05-02 00:00:00,Cash Deposit,Credit,6486.21,SG,CP1167
TX113618,CUST1224,2026-02-18 00:00:00,P2P,Credit,719.52,US,CP1067
TX113619,CUST1017,2026-09-01 00:00:00,P2P,Credit,3675.73,US,CP1966
TX113620,CUST1076,2026-08-03 00:00:00,ACH,Credit,2038.31,SG,CP1756
TX113621,CUST1253,2026-04-09 00:00:00,ACH,Debit,1601.58,US,CP1620
TX113622,CUST1106,2026-05-28 00:00:00,ACH,Debit,1431.44,GH,CP2073
TX113623,CUST1261,2026-04-26 00:00:00,Card,Credit,163.88,US,CP1807
TX113624,CUST1024,2026-06-09 00:00:00,Wire,Debit,3603.48,GB,CP1287
TX113625,CUST1059,2026-07-17 00:00:00,Cash Deposit,Debit,2370.04,US,CP1308
TX113626,CUST1195,2026-04-27 00:00:00,ACH,Credit,7941.28,GB,CP1087
TX113627,CUST1165,2026-04-13 00:00:00,ACH,Credit,2043.85,AE,CP2470
TX113628,CUST1210,2026-05-23 00:00:00,Cash Withdrawal,Credit,604.92,US,CP1562
TX113629,CUST1261,2026-07-15 00:00:00,Cash Withdrawal,Debit,3250.69,US,CP2245
TX113630,CUST1038,2026-07-19 00:00:00,P2P,Credit,416.29,US,CP1000
TX113631,CUST1113,2026-05-15 00:00:00,ACH,Debit,579.92,IR,CP1109
TX113632,CUST1054,2026-05-06 00:00:00,Card,Debit,1881.76,SG,CP1939
TX113633,CUST1152,2026-01-30 00:00:00,P2P,Credit,341.36,US,CP1790
TX113634,CUST1081,2026-06-27 00:00:00,Wire,Debit,5481.36,US,CP1801
TX113635,CUST1073,2026-08-15 00:00:00,P2P,Credit,2082.89,US,CP2466
TX113636,CUST1090,2026-07-21 00:00:00,Card,Credit,883.19,IR,CP2322
TX113637,CUST1140,2026-08-13 00:00:00,ACH,Credit,405.42,US,CP2497
TX113638,CUST1245,2026-06-30 00:00:00,ACH,Debit,4992.55,SG,CP1690
TX113639,CUST1093,2026-02-01 00:00:00,Check,Debit,1350.38,US,CP1657
TX113640,CUST1251,2026-06-20 00:00:00,Card,Credit,14448.72,US,CP1257
TX113641,CUST1247,2026-03-24 00:00:00,Check,Credit,658.0,NG,CP1973
TX113642,CUST1220,2026-06-14 00:00:00,P2P,Debit,1102.42,SY,CP1738
TX113643,CUST1047,2026-05-22 00:00:00,ACH,Debit,692.71,NG,CP1824
TX113644,CUST1069,2026-03-20 00:00:00,Check,Debit,425.93,SY,CP1472
TX113645,CUST1009,2026-01-27 00:00:00,Card,Debit,1295.0,US,CP1425
TX113646,CUST1161,2026-07-14 00:00:00,ACH,Credit,1176.56,US,CP1337
TX113647,CUST1270,2026-04-11 00:00:00,P2P,Credit,14470.08,US,CP1581
TX113648,CUST1278,2026-07-27 00:00:00,P2P,Debit,973.73,US,CP1418
TX113649,CUST1051,2026-01-17 00:00:00,ACH,Debit,2455.72,US,CP1055
TX113650,CUST1144,2026-05-18 00:00:00,Cash Deposit,Credit,1534.72,GH,CP1057
TX113651,CUST1164,2026-05-13 00:00:00,Cash Deposit,Debit,389.6,NG,CP1009
TX113652,CUST1296,2026-03-01 00:00:00,ACH,Credit,818.47,US,CP1206
TX113653,CUST1212,2026-05-01 00:00:00,Wire,Debit,9612.52,US,CP2439
TX113654,CUST1079,2026-06-06 00:00:00,Wire,Credit,3107.09,US,CP2339
TX113655,CUST1098,2026-08-21 00:00:00,ACH,Credit,3585.77,US,CP1727
TX113656,CUST1211,2026-02-04 00:00:00,ACH,Debit,493.53,US,CP1234
TX113657,CUST1278,2026-07-21 00:00:00,Cash Deposit,Debit,6579.71,US,CP2099
TX113658,CUST1180,2026-06-03 00:00:00,Wire,Credit,1309.83,US,CP1588
TX113659,CUST1101,2026-03-09 00:00:00,ACH,Debit,500.06,US,CP1271
TX113660,CUST1058,2026-01-26 00:00:00,ACH,Credit,654.28,NG,CP1589
TX113661,CUST1059,2026-06-20 00:00:00,Check,Debit,1224.81,US,CP1244
TX113662,CUST1050,2026-07-15 00:00:00,P2P,Debit,1811.51,US,CP1541
TX113663,CUST1019,2026-08-28 00:00:00,Cash Deposit,Credit,9044.98,US,CP1402
TX113664,CUST1287,2026-06-02 00:00:00,Cash Withdrawal,Debit,5559.23,RU,CP2454
TX113665,CUST1269,2026-02-02 00:00:00,ACH,Debit,2885.56,SG,CP2492
TX113666,CUST1112,2026-02-12 00:00:00,Wire,Credit,330.41,US,CP1467
TX113667,CUST1064,2026-05-13 00:00:00,Wire,Debit,2849.32,CA,CP1515
TX113668,CUST1167,2026-05-20 00:00:00,ACH,Debit,94.33,CA,CP2484
TX113669,CUST1269,2026-02-06 00:00:00,P2P,Credit,1909.72,GB,CP1273
TX113670,CUST1156,2026-08-26 00:00:00,Cash Withdrawal,Credit,1265.72,US,CP1338
TX113671,CUST1136,2026-03-05 00:00:00,Cash Deposit,Debit,562.2,US,CP2010
TX113672,CUST1256,2026-01-05 00:00:00,Wire,Credit,4786.32,GH,CP2066
TX113673,CUST1279,2026-05-04 00:00:00,Wire,Credit,1430.99,US,CP2321
TX113674,CUST1290,2026-05-22 00:00:00,Wire,Debit,1606.9,GB,CP2010
TX113675,CUST1026,2026-01-03 00:00:00,P2P,Debit,561.84,US,CP2103
TX113676,CUST1118,2026-09-06 00:00:00,Wire,Credit,2533.79,US,CP1021
TX113677,CUST1256,2026-05-01 00:00:00,Cash Deposit,Credit,649.77,US,CP1413
TX113678,CUST1051,2026-03-11 00:00:00,Cash Deposit,Credit,360.95,CA,CP2346
TX113679,CUST1293,2026-03-16 00:00:00,Check,Debit,947.56,US,CP1392
TX113680,CUST1233,2026-08-18 00:00:00,Check,Credit,3138.47,IR,CP2170
TX113681,CUST1213,2026-01-16 00:00:00,P2P,Debit,787.63,GB,CP1123
TX113682,CUST1206,2026-01-01 00:00:00,ACH,Credit,9906.67,US,CP2276
TX113683,CUST1040,2026-05-13 00:00:00,Card,Credit,1008.69,US,CP1271
TX113684,CUST1150,2026-06-22 00:00:00,Wire,Credit,4038.54,US,CP1132
TX113685,CUST1299,2026-02-20 00:00:00,Card,Debit,2622.82,US,CP1302
TX113686,CUST1110,2026-06-20 00:00:00,Cash Deposit,Credit,5290.88,GB,CP1194
TX113687,CUST1240,2026-02-20 00:00:00,Wire,Debit,821.68,US,CP1009
TX113688,CUST1183,2026-07-01 00:00:00,Wire,Credit,3221.28,US,CP1997
TX113689,CUST1063,2026-08-24 00:00:00,ACH,Credit,5037.28,US,CP1810
TX113690,CUST1089,2026-08-25 00:00:00,Cash Deposit,Credit,467.85,SG,CP1711
TX113691,CUST1291,2026-04-20 00:00:00,Cash Deposit,Credit,652.15,GB,CP2024
TX113692,CUST1046,2026-01-16 00:00:00,ACH,Credit,210.65,AE,CP1683
TX113693,CUST1025,2026-05-17 00:00:00,Card,Credit,912.94,AE,CP1982
TX113694,CUST1038,2026-01-16 00:00:00,Cash Withdrawal,Debit,491.18,US,CP1116
TX113695,CUST1038,2026-01-26 00:00:00,Card,Debit,4320.37,US,CP1639
TX113696,CUST1159,2026-04-12 00:00:00,Card,Debit,228.45,US,CP2491
TX113697,CUST1004,2026-08-26 00:00:00,P2P,Debit,417.87,US,CP2012
TX113698,CUST1298,2026-03-26 00:00:00,P2P,Debit,195.18,MX,CP1405
TX113699,CUST1177,2026-05-27 00:00:00,Check,Debit,278.13,US,CP1743
TX113700,CUST1211,2026-01-03 00:00:00,Cash Deposit,Debit,2764.56,US,CP2163
TX113701,CUST1121,2026-03-15 00:00:00,Card,Debit,508.49,GB,CP1662
TX113702,CUST1127,2026-08-17 00:00:00,Cash Deposit,Credit,771.87,US,CP2265
TX113703,CUST1025,2026-06-15 00:00:00,P2P,Debit,5237.77,US,CP1530
TX113704,CUST1102,2026-08-20 00:00:00,Wire,Debit,3130.14,US,CP1284
TX113705,CUST1147,2026-06-11 00:00:00,Card,Credit,1957.85,AE,CP1664
TX113706,CUST1025,2026-07-10 00:00:00,Wire,Debit,2044.1,US,CP1456
TX113707,CUST1264,2026-05-02 00:00:00,Wire,Credit,1450.13,US,CP1383
TX113708,CUST1149,2026-05-11 00:00:00,Wire,Credit,14718.73,US,CP2009
TX113709,CUST1027,2026-04-17 00:00:00,Cash Deposit,Debit,3713.03,MX,CP2070
TX113710,CUST1091,2026-03-21 00:00:00,Wire,Debit,2553.82,US,CP2011
TX113711,CUST1191,2026-01-24 00:00:00,ACH,Credit,4049.37,AE,CP1617
TX113712,CUST1206,2026-03-12 00:00:00,Wire,Debit,5376.86,US,CP1825
TX113713,CUST1050,2026-07-10 00:00:00,Cash Deposit,Credit,2063.15,US,CP1863
TX113714,CUST1105,2026-05-16 00:00:00,Check,Credit,1519.86,US,CP1597
TX113715,CUST1153,2026-01-10 00:00:00,Cash Withdrawal,Debit,636.85,US,CP2281
TX113716,CUST1246,2026-03-25 00:00:00,Cash Withdrawal,Debit,2537.12,CA,CP1568
TX113717,CUST1102,2026-01-16 00:00:00,Card,Debit,746.81,GB,CP1188
TX113718,CUST1201,2026-08-06 00:00:00,Cash Deposit,Credit,8526.93,US,CP2252
TX113719,CUST1082,2026-06-06 00:00:00,ACH,Credit,1148.23,SY,CP1778
TX113720,CUST1168,2026-08-17 00:00:00,ACH,Credit,1460.57,RU,CP2214
TX113721,CUST1003,2026-08-07 00:00:00,Card,Debit,1326.87,US,CP2235
TX113722,CUST1168,2026-08-01 00:00:00,ACH,Credit,242.64,US,CP1132
TX113723,CUST1173,2026-08-13 00:00:00,ACH,Debit,295.11,US,CP1126
TX113724,CUST1245,2026-06-28 00:00:00,ACH,Credit,3876.92,US,CP1700
TX113725,CUST1133,2026-02-25 00:00:00,Cash Deposit,Debit,2191.54,CA,CP1699
TX113726,CUST1045,2026-05-04 00:00:00,P2P,Debit,2618.85,US,CP1297
TX113727,CUST1207,2026-07-23 00:00:00,ACH,Debit,271.15,US,CP2393
TX113728,CUST1226,2026-01-04 00:00:00,ACH,Credit,1914.03,US,CP1477
TX113729,CUST1055,2026-02-15 00:00:00,P2P,Credit,708.46,MX,CP2374
TX113730,CUST1260,2026-08-21 00:00:00,P2P,Credit,3451.96,RU,CP2415
TX113731,CUST1295,2026-02-17 00:00:00,ACH,Debit,1089.33,US,CP2089
TX113732,CUST1125,2026-04-28 00:00:00,P2P,Credit,903.27,US,CP1664
TX113733,CUST1005,2026-04-26 00:00:00,Cash Withdrawal,Credit,939.68,US,CP1791
TX113734,CUST1216,2026-03-04 00:00:00,P2P,Debit,2313.44,GB,CP1962
TX113735,CUST1058,2026-05-24 00:00:00,Cash Deposit,Debit,3031.62,US,CP1739
TX113736,CUST1029,2026-01-16 00:00:00,Cash Deposit,Debit,244.27,US,CP1319
TX113737,CUST1192,2026-05-13 00:00:00,P2P,Credit,801.86,US,CP1232
TX113738,CUST1211,2026-09-06 00:00:00,P2P,Credit,425.74,GB,CP1938
TX113739,CUST1040,2026-08-17 00:00:00,Cash Deposit,Credit,465.04,US,CP2281
TX113740,CUST1032,2026-05-02 00:00:00,Wire,Credit,2372.13,GH,CP1032
TX113741,CUST1078,2026-05-05 00:00:00,Card,Debit,890.14,US,CP2290
TX113742,CUST1084,2026-03-04 00:00:00,Cash Withdrawal,Debit,75.79,GB,CP2150
TX113743,CUST1150,2026-04-01 00:00:00,P2P,Credit,1479.6,US,CP1489
TX113744,CUST1004,2026-05-15 00:00:00,Cash Withdrawal,Debit,2319.86,US,CP1425
TX113745,CUST1226,2026-04-26 00:00:00,Check,Credit,22417.01,US,CP1343
